zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,estimated_population_2014,
22432,STANDARD,0,Burgess,,,VA,Northumberland County,America/New_York,804,NA,US,37.88,-76.34,780,
22433,STANDARD,0,Burr Hill,,,VA,Orange County,America/New_York,,NA,US,38.34,-77.86,250,
22435,STANDARD,0,Callao,,Walmsley,VA,Northumberland County,America/New_York,804,NA,US,37.96,-76.55,2300,
22436,STANDARD,0,Caret,Supply,,VA,Essex County,America/New_York,804,NA,US,37.98,-76.96,710,
22437,STANDARD,0,Center Cross,,,VA,Essex County,America/New_York,804,NA,US,37.8,-76.77,510,
22438,STANDARD,0,Champlain,Chance,Elevon,VA,Essex County,America/New_York,804,NA,US,38.01,-76.99,460,
22442,PO BOX,0,Coles Point,,Ragged Point Beach,VA,Westmoreland County,America/New_York,804,NA,US,38.14,-76.63,76,
22443,STANDARD,0,Colonial Beach,Colonial Bch -  Oak Grove -  Washgtns Brhp -  Washingtons Birthplace,,VA,Westmoreland County,America/New_York,804,NA,US,38.25,-76.97,7060,
22446,PO BOX,0,Corbin,,,VA,Caroline County,America/New_York,804,NA,US,38.19,-77.38,231,
22448,STANDARD,0,Dahlgren,,Naval Surface Weapons Center,VA,King George County,America/New_York,540,NA,US,38.33,-77.05,1450,
22451,PO BOX,0,Dogue,,,VA,King George County,America/New_York,540,NA,US,38.23,-77.21,139,
22454,STANDARD,0,Dunnsville,Howertons,,VA,Essex County,America/New_York,804,NA,US,37.85,-76.82,1600,
22456,PO BOX,0,Edwardsville,,,VA,Northumberland County,America/New_York,804,NA,US,37.9,-76.36,30,
22460,STANDARD,0,Farnham,,,VA,Richmond County,America/New_York,804,NA,US,37.88,-76.62,1390,
22463,PO BOX,0,Garrisonville,,,VA,Stafford County,America/New_York,540,NA,US,38.48,-77.42,348,
22469,STANDARD,0,Hague,,,VA,Westmoreland County,America/New_York,804,NA,US,38.07,-76.65,1680,
22471,PO BOX,0,Hartwood,,,VA,Stafford County,America/New_York,540,NA,US,38.39,-77.61,307,
22472,PO BOX,0,Haynesville,,,VA,Richmond County,America/New_York,804,NA,US,37.95,-76.66,363,
22473,STANDARD,0,Heathsville,,,VA,Northumberland County,America/New_York,804,NA,US,37.91,-76.47,3800,
22476,STANDARD,0,Hustle,,,VA,Essex County,America/New_York,804,NA,US,38.04,-77.06,280,
22480,STANDARD,0,Irvington,,,VA,Lancaster County,America/New_York,804,NA,US,37.66,-76.42,1050,
22481,PO BOX,0,Jersey,,,VA,King George County,America/New_York,540,NA,US,38.21,-77.13,185,
22482,STANDARD,0,Kilmarnock,,,VA,Northumberland County,America/New_York,804,NA,US,37.71,-76.38,2880,
22485,STANDARD,0,King George,Shiloh,Owens,VA,King George County,America/New_York,540,NA,US,38.26,-77.18,21740,
22488,STANDARD,0,Kinsale,,,VA,Westmoreland County,America/New_York,804,NA,US,38.02,-76.57,1670,
22501,PO BOX,0,Ladysmith,,,VA,Caroline County,America/New_York,804,NA,US,38.01,-77.51,505,
22503,STANDARD,0,Lancaster,Alfonso -  Regina,Millenbeck,VA,Lancaster County,America/New_York,804,NA,US,37.76,-76.46,2940,
22504,STANDARD,0,Laneview,,Butylo,VA,Essex County,America/New_York,,NA,US,37.77,-76.73,250,
22507,PO BOX,0,Lively,,,VA,Lancaster County,America/New_York,804,NA,US,37.77,-76.51,334,
22508,STANDARD,0,Locust Grove,Lake Of The Woods -  Lake Of Woods -  Mine Run,,VA,Orange County,America/New_York,540,NA,US,38.33,-77.79,12630,
22509,STANDARD,0,Loretto,,,VA,Essex County,America/New_York,804,NA,US,38.07,-77.05,31,
22511,STANDARD,0,Lottsburg,Lewisetta,,VA,Northumberland County,America/New_York,804,NA,US,37.96,-76.51,1350,
22513,PO BOX,0,Merry Point,,,VA,Lancaster County,America/New_York,804,NA,US,37.71,-76.5,121,
22514,STANDARD,0,Milford,,Gether,VA,Caroline County,America/New_York,804,NA,US,38.02,-77.36,2140,
22517,PO BOX,0,Mollusk,,,VA,Lancaster County,America/New_York,804,NA,US,37.72,-76.53,308,
22520,STANDARD,0,Montross,,,VA,Westmoreland County,America/New_York,804,NA,US,38.09,-76.82,4780,
22523,PO BOX,0,Morattico,,,VA,Lancaster County,America/New_York,804,NA,US,37.8,-76.61,55,
22524,PO BOX,0,Mount Holly,,,VA,Westmoreland County,America/New_York,804,NA,US,38.09,-76.71,332,
22526,PO BOX,0,Ninde,,,VA,King George County,America/New_York,540,NA,US,38.27,-77.05,107,
22528,PO BOX,0,Nuttsville,,,VA,Lancaster County,America/New_York,804,NA,US,37.79,-76.55,77,
22529,PO BOX,0,Oldhams,,,VA,Westmoreland County,America/New_York,804,NA,US,38,-76.66,254,
22530,PO BOX,0,Ophelia,,,VA,Northumberland County,America/New_York,804,NA,US,37.9,-76.28,171,
22534,STANDARD,0,Partlow,,,VA,Spotsylvania County,America/New_York,"804,540",NA,US,38.03,-77.63,2710,
22535,STANDARD,0,Port Royal,,,VA,Caroline County,America/New_York,804,NA,US,38.16,-77.19,600,
22538,STANDARD,0,Rappahannock Academy,Raphanck Acad,Rappnhanck,VA,Caroline County,America/New_York,804,NA,US,38.15,-77.3,260,
22539,STANDARD,0,Reedville,,,VA,Northumberland County,America/New_York,804,NA,US,37.86,-76.29,1850,
22542,STANDARD,0,Rhoadesville,,,VA,Orange County,America/New_York,,NA,US,38.28,-77.9,1850,
22544,PO BOX,0,Rollins Fork,,,VA,King George County,America/New_York,540,NA,US,38.18,-77.06,0,
22545,PO BOX,0,Ruby,,,VA,Stafford County,America/New_York,540,NA,US,38.5,-77.51,71,
22546,STANDARD,0,Ruther Glen,,Rutherglen,VA,Caroline County,America/New_York,804,NA,US,38,-77.54,15270,
22547,PO BOX,0,Sealston,,,VA,King George County,America/New_York,540,NA,US,38.27,-77.32,94,
22548,PO BOX,0,Sharps,,,VA,Richmond County,America/New_York,804,NA,US,37.84,-76.7,82,
22551,STANDARD,0,Spotsylvania,,,VA,Spotsylvania County,America/New_York,540,NA,US,38.17,-77.7,17920,
22552,PO BOX,0,Sparta,,,VA,Caroline County,America/New_York,804,NA,US,37.99,-77.22,64,
22553,STANDARD,0,Spotsylvania,Snell,,VA,Spotsylvania County,America/New_York,540,NA,US,38.19,-77.68,14990,
22554,STANDARD,0,Stafford,,,VA,Stafford County,America/New_York,540,NA,US,38.42,-77.4,53220,
22555,PO BOX,0,Stafford,,,VA,Stafford County,America/New_York,540,NA,US,38.42,-77.4,1083,
22556,STANDARD,0,Stafford,,,VA,Stafford County,America/New_York,540,NA,US,38.42,-77.4,27200,
22558,PO BOX,0,Stratford,,,VA,Westmoreland County,America/New_York,804,NA,US,38.12,-76.81,0,
22560,STANDARD,0,Tappahannock,,,VA,Essex County,America/New_York,804,NA,US,37.92,-76.86,6070,
22565,PO BOX,0,Thornburg,,,VA,Spotsylvania County,America/New_York,540,NA,US,38.13,-77.52,556,
22567,STANDARD,0,Unionville,,Lahore,VA,Orange County,America/New_York,540,NA,US,38.25,-77.96,2720,
22570,PO BOX,0,Village,,,VA,Richmond County,America/New_York,,NA,US,37.94,-76.6,29,
22572,STANDARD,0,Warsaw,Foneswood,Nomini Grove,VA,Richmond County,America/New_York,804,NA,US,37.96,-76.76,5030,
22576,STANDARD,0,Weems,,,VA,Lancaster County,America/New_York,804,NA,US,37.65,-76.44,1250,
22577,PO BOX,0,Sandy Point,,,VA,Westmoreland County,America/New_York,804,NA,US,38.06,-76.55,187,
22578,STANDARD,0,White Stone,,Whitestone,VA,Lancaster County,America/New_York,804,NA,US,37.64,-76.39,2100,
22579,PO BOX,0,Wicomico Church,Wicomico Chur,,VA,Northumberland County,America/New_York,804,NA,US,37.81,-76.37,503,
22580,STANDARD,0,Woodford,,,VA,Caroline County,America/New_York,"804,540",NA,US,38.11,-77.4,4320,
22581,PO BOX,0,Zacata,,,VA,Westmoreland County,America/New_York,804,NA,US,38.11,-76.8,0,
22601,STANDARD,0,Winchester,Hayfield,,VA,Winchester City,America/New_York,540,NA,US,39.17,-78.17,24670,
22602,STANDARD,0,Winchester,,,VA,Frederick County,America/New_York,540,NA,US,39.17,-78.17,27400,
22603,STANDARD,0,Winchester,,,VA,Frederick County,America/New_York,540,NA,US,39.17,-78.17,13410,
22604,PO BOX,0,Winchester,,,VA,Winchester City,America/New_York,540,NA,US,39.17,-78.17,1823,
22610,STANDARD,0,Bentonville,Browntown,Overall,VA,Warren County,America/New_York,540,NA,US,38.83,-78.31,1750,
22611,STANDARD,0,Berryville,Mount Weather,,VA,Clarke County,America/New_York,540,NA,US,39.14,-77.98,8200,
22620,STANDARD,0,Boyce,,,VA,Clarke County,America/New_York,540,NA,US,39.09,-78.05,2040,
22622,PO BOX,0,Brucetown,,,VA,Frederick County,America/New_York,540,NA,US,39.25,-78.05,0,
22623,PO BOX,0,Chester Gap,,Front Royal,VA,Rappahannock County,America/New_York,540,NA,US,38.85,-78.13,510,
22624,STANDARD,0,Clear Brook,,,VA,Frederick County,America/New_York,540,NA,US,39.26,-78.1,2430,
22625,STANDARD,0,Cross Junction,Cross Jnct -  Whitacre,,VA,Frederick County,America/New_York,540,NA,US,39.32,-78.29,3440,
22626,PO BOX,0,Fishers Hill,,,VA,Shenandoah County,America/New_York,540,NA,US,38.97,-78.4,103,
22627,STANDARD,0,Flint Hill,Huntly,,VA,Rappahannock County,America/New_York,540,NA,US,38.76,-78.1,810,
22630,STANDARD,0,Front Royal,Lake Frederick -  Lk Frederick -  Riverton,,VA,Warren County,America/New_York,540,NA,US,38.92,-78.18,27940,
22637,STANDARD,0,Gore,,,VA,Frederick County,America/New_York,540,NA,US,39.26,-78.33,1950,
22639,STANDARD,0,Hume,,,VA,Fauquier County,America/New_York,,NA,US,38.83,-77.99,590,
22640,STANDARD,0,Huntly,,Flint Hill,VA,Rappahannock County,America/New_York,540,NA,US,38.8,-78.14,310,
22641,STANDARD,0,Strasburg,Lebanon Ch -  Lebanon Church,,VA,Shenandoah County,America/New_York,540,NA,US,38.98,-78.35,240,
22642,STANDARD,0,Linden,,,VA,Warren County,America/New_York,540,NA,US,38.9,-78.07,4260,
22643,STANDARD,0,Markham,,,VA,Fauquier County,America/New_York,540,NA,US,38.9,-78,350,
22644,STANDARD,0,Maurertown,,,VA,Shenandoah County,America/New_York,540,NA,US,38.98,-78.51,2060,
22645,STANDARD,0,Middletown,,,VA,Frederick County,America/New_York,,NA,US,39.02,-78.27,3670,
22646,PO BOX,0,Millwood,,,VA,Clarke County,America/New_York,540,NA,US,39.06,-78.03,408,
22649,STANDARD,0,Middletown,Reliance,,VA,Frederick County,America/New_York,540,NA,US,39.02,-78.27,0,
22650,STANDARD,0,Rileyville,,,VA,Page County,America/New_York,540,NA,US,38.76,-78.38,850,
22652,STANDARD,0,Fort Valley,Saint Davids Church -  Seven Fountains -  Seven Fountns -  St Davids Ch,,VA,Shenandoah County,America/New_York,540,NA,US,38.84,-78.42,1250,
22654,STANDARD,0,Star Tannery,,,VA,Frederick County,America/New_York,,NA,US,39.08,-78.45,690,
22655,STANDARD,0,Stephens City,,,VA,Frederick County,America/New_York,540,NA,US,39.09,-78.22,19490,
22656,STANDARD,0,Stephenson,,,VA,Frederick County,America/New_York,540,NA,US,39.2,-78.09,3290,
22657,STANDARD,0,Strasburg,,Lebanon Church,VA,Shenandoah County,America/New_York,540,NA,US,38.98,-78.35,10350,
22660,STANDARD,0,Toms Brook,,,VA,Shenandoah County,America/New_York,540,NA,US,38.94,-78.43,1620,
22663,STANDARD,0,White Post,,,VA,Clarke County,America/New_York,540,NA,US,39.05,-78.1,1540,
22664,STANDARD,0,Woodstock,,,VA,Shenandoah County,America/New_York,540,NA,US,38.87,-78.51,8170,
22701,STANDARD,0,Culpeper,Raccoon Ford -  Winston,Catalpa -  Haywood -  Reva,VA,Culpeper County,America/New_York,540,NA,US,38.47,-78,32080,
22709,STANDARD,0,Aroda,,Madison,VA,Madison County,America/New_York,540,NA,US,38.32,-78.24,820,
22711,STANDARD,0,Banco,,,VA,Madison County,America/New_York,540,NA,US,38.4,-78.33,119,
22712,STANDARD,0,Bealeton,Morrisville,,VA,Fauquier County,America/New_York,540,NA,US,38.57,-77.76,9140,
22713,STANDARD,0,Boston,,,VA,Culpeper County,America/New_York,540,NA,US,38.54,-78.14,1200,
22714,STANDARD,0,Brandy Station,Brandy Sta,Brandy,VA,Culpeper County,America/New_York,540,NA,US,38.52,-77.89,980,
22715,STANDARD,0,Brightwood,,,VA,Madison County,America/New_York,540,NA,US,38.41,-78.16,1090,
22716,STANDARD,0,Castleton,,,VA,Rappahannock County,America/New_York,540,NA,US,38.6,-78.1,720,
22718,STANDARD,0,Elkwood,,,VA,Culpeper County,America/New_York,540,NA,US,38.51,-77.85,610,
22719,STANDARD,0,Etlan,Madison,,VA,Madison County,America/New_York,540,NA,US,38.52,-78.26,300,
22720,STANDARD,0,Goldvein,,,VA,Fauquier County,America/New_York,540,NA,US,38.44,-77.65,810,
22721,STANDARD,1,Graves Mill,,,VA,Madison County,America/New_York,540,NA,US,38.39,-78.28,0,
22722,STANDARD,0,Haywood,,,VA,Madison County,America/New_York,540,NA,US,38.46,-78.17,176,
22723,STANDARD,0,Hood,,,VA,Madison County,America/New_York,540,NA,US,38.35,-78.38,196,
22724,STANDARD,0,Jeffersonton,,,VA,Culpeper County,America/New_York,540,NA,US,38.63,-77.91,2320,
22725,STANDARD,0,Leon,,,VA,Madison County,America/New_York,540,NA,US,38.45,-78.15,70,
22726,STANDARD,0,Lignum,,,VA,Culpeper County,America/New_York,540,NA,US,38.41,-77.82,740,
22727,STANDARD,0,Madison,Banco -  Etlan -  Graves Mill,Aylor -  Criglersville -  Shelby -  Twymans Mill,VA,Madison County,America/New_York,"434,540",NA,US,38.37,-78.25,4820,
22728,STANDARD,0,Midland,,,VA,Fauquier County,America/New_York,540,NA,US,38.59,-77.72,3040,
22729,STANDARD,0,Mitchells,,,VA,Culpeper County,America/New_York,540,NA,US,38.37,-78,172,
22730,STANDARD,0,Oakpark,,,VA,Madison County,America/New_York,540,NA,US,38.36,-78.16,151,
22731,STANDARD,0,Pratts,,,VA,Madison County,America/New_York,540,NA,US,38.35,-78.27,220,
22732,STANDARD,0,Radiant,,,VA,Madison County,America/New_York,540,NA,US,38.31,-78.17,300,
22733,STANDARD,0,Rapidan,,,VA,Culpeper County,America/New_York,540,NA,US,38.31,-78.06,1180,
22734,STANDARD,0,Remington,,,VA,Fauquier County,America/New_York,540,NA,US,38.53,-77.8,3020,
22735,STANDARD,0,Reva,,Culpeper,VA,Culpeper County,America/New_York,540,NA,US,38.49,-78.13,1850,
22736,STANDARD,0,Richardsville,,,VA,Culpeper County,America/New_York,540,NA,US,38.4,-77.72,480,
22737,STANDARD,0,Rixeyville,,,VA,Culpeper County,America/New_York,540,NA,US,38.58,-77.97,3030,
22738,STANDARD,0,Rochelle,Uno,,VA,Madison County,America/New_York,540,NA,US,38.29,-78.27,940,
22739,PO BOX,0,Somerville,,,VA,Fauquier County,America/New_York,,NA,US,38.52,-77.6,63,
22740,STANDARD,0,Sperryville,,,VA,Rappahannock County,America/New_York,540,NA,US,38.67,-78.25,1210,
22741,STANDARD,0,Stevensburg,,,VA,Culpeper County,America/New_York,540,NA,US,38.44,-77.9,230,
22742,STANDARD,0,Sumerduck,,,VA,Fauquier County,America/New_York,,NA,US,38.46,-77.72,1640,
22743,STANDARD,0,Syria,,,VA,Madison County,America/New_York,540,NA,US,38.48,-78.32,205,
22746,STANDARD,0,Viewtown,,Amissville,VA,Rappahannock County,America/New_York,540,NA,US,38.63,-78.03,269,
22747,STANDARD,0,Washington,,Wash,VA,Rappahannock County,America/New_York,540,NA,US,38.71,-78.15,1080,
22748,PO BOX,0,Wolftown,,,VA,Madison County,America/New_York,540,NA,US,38.35,-78.34,164,
22749,STANDARD,0,Woodville,,,VA,Rappahannock County,America/New_York,540,NA,US,38.6,-78.17,290,
22801,STANDARD,0,Harrisonburg,,Harrisburg,VA,Harrisonburg City,America/New_York,540,NA,US,38.43,-78.87,26870,
22802,STANDARD,0,Harrisonburg,,,VA,Rockingham County,America/New_York,540,NA,US,38.43,-78.87,23520,
22803,STANDARD,0,Harrisonburg,,,VA,Harrisonburg City,America/New_York,540,NA,US,38.51,-78.94,987,
22807,UNIQUE,0,Harrisonburg,,Hburg -  James Madison University,VA,Harrisonburg City,America/New_York,540,NA,US,38.43,-78.87,49,
22810,STANDARD,0,Basye,,,VA,Shenandoah County,America/New_York,540,NA,US,38.8,-78.78,850,
22811,STANDARD,0,Bergton,,,VA,Rockingham County,America/New_York,540,NA,US,38.79,-78.96,440,
22812,STANDARD,0,Bridgewater,,,VA,Rockingham County,America/New_York,540,NA,US,38.38,-78.96,7310,
22815,STANDARD,0,Broadway,,,VA,Rockingham County,America/New_York,540,NA,US,38.6,-78.79,7980,
22820,STANDARD,0,Criders,,,VA,Rockingham County,America/New_York,540,NA,US,38.75,-79,203,
22821,STANDARD,0,Dayton,Montezuma,,VA,Rockingham County,America/New_York,540,NA,US,38.47,-79.08,5380,
22824,STANDARD,0,Edinburg,,,VA,Shenandoah County,America/New_York,540,NA,US,38.82,-78.56,5590,
22827,STANDARD,0,Elkton,,,VA,Rockingham County,America/New_York,540,NA,US,38.41,-78.61,9390,
22830,STANDARD,0,Fulks Run,,,VA,Rockingham County,America/New_York,540,NA,US,38.63,-78.98,1530,
22831,STANDARD,0,Hinton,,Rawley Springs -  Rawley Sprngs,VA,Rockingham County,America/New_York,540,NA,US,38.48,-79,720,
22832,STANDARD,0,Keezletown,,,VA,Rockingham County,America/New_York,540,NA,US,38.45,-78.76,1040,
22833,PO BOX,0,Lacey Spring,,,VA,Rockingham County,America/New_York,540,NA,US,38.54,-78.73,127,
22834,STANDARD,0,Linville,,,VA,Rockingham County,America/New_York,540,NA,US,38.52,-78.83,1230,
22835,STANDARD,0,Luray,,Shenandoah National Park -  Shndoh Nat Pk,VA,Page County,America/New_York,540,NA,US,38.66,-78.45,9720,
22840,STANDARD,0,Mc Gaheysville,Massanutten -  Mcgaheysville,Mc Gaheysvlle,VA,Rockingham County,America/New_York,540,NA,US,38.36,-78.74,4190,
22841,STANDARD,0,Mount Crawford,Mt Crawford,Crosskeys,VA,Rockingham County,America/New_York,,NA,US,38.35,-78.94,2640,
22842,STANDARD,0,Mount Jackson,,South Jackson,VA,Shenandoah County,America/New_York,540,NA,US,38.74,-78.63,4530,
22843,STANDARD,0,Mount Solon,,,VA,Augusta County,America/New_York,540,NA,US,38.36,-79.16,2230,
22844,STANDARD,0,New Market,,Alpine,VA,Shenandoah County,America/New_York,540,NA,US,38.64,-78.67,3760,
22845,STANDARD,0,Orkney Springs,Orkney Sprngs,Orkney Spgs,VA,Shenandoah County,America/New_York,540,NA,US,38.79,-78.82,55,
22846,STANDARD,0,Penn Laird,,,VA,Rockingham County,America/New_York,540,NA,US,38.36,-78.79,2020,
22847,STANDARD,0,Quicksburg,Shenandoah Caverns -  Shendoah Cvrn,,VA,Shenandoah County,America/New_York,540,NA,US,38.72,-78.71,880,
22848,PO BOX,0,Pleasant Valley,Pleasant Vly,,VA,Rockingham County,America/New_York,540,NA,US,38.36,-78.87,30,
22849,STANDARD,0,Shenandoah,,,VA,Page County,America/New_York,540,NA,US,38.48,-78.62,4250,
22850,STANDARD,0,Singers Glen,,,VA,Rockingham County,America/New_York,540,NA,US,38.56,-78.9,880,
22851,STANDARD,0,Stanley,,,VA,Page County,America/New_York,540,NA,US,38.57,-78.5,4980,
22853,STANDARD,0,Timberville,,,VA,Rockingham County,America/New_York,540,NA,US,38.63,-78.77,4100,
22901,STANDARD,0,Charlottesville,Charlottesvle,Chville,VA,Albemarle County,America/New_York,434,NA,US,38.03,-78.48,33220,
22902,STANDARD,0,Charlottesville,Charlottesvle -  Monticello,,VA,Albemarle County,America/New_York,434,NA,US,38.03,-78.48,19700,
22903,STANDARD,0,Charlottesville,Charlottesvle -  University,,VA,Albemarle County,America/New_York,434,NA,US,38.03,-78.48,25820,
22904,STANDARD,0,Charlottesville,Charlottesvle -  Newcomb Hall,,VA,Charlottesville City,America/New_York,434,NA,US,38.03,-78.48,179,
22905,PO BOX,0,Charlottesville,Charlottesvle,,VA,Charlottesville City,America/New_York,434,NA,US,38.03,-78.48,487,
22906,PO BOX,0,Charlottesville,Charlottesvle,,VA,Charlottesville City,America/New_York,434,NA,US,38.03,-78.48,994,
22907,UNIQUE,0,Charlottesville,Charlottesvle,Business Reply Firms,VA,Charlottesville City,America/New_York,434,NA,US,38.03,-78.48,0,
22908,UNIQUE,0,Charlottesville,Charlottesvle,Un Va Med Ctr -  Univ Of Va Med Ctr,VA,Charlottesville City,America/New_York,434,NA,US,38.03,-78.48,19,
22909,UNIQUE,0,Charlottesville,Charlottesvle,State Farm Insurance,VA,Charlottesville City,America/New_York,434,NA,US,38.03,-78.48,0,
22910,UNIQUE,0,Charlottesville,Charlottesvle,Embarq,VA,Charlottesville City,America/New_York,434,NA,US,38.03,-78.48,0,
22911,STANDARD,0,Charlottesville,Charlottesvle,,VA,Albemarle County,America/New_York,434,NA,US,38.03,-78.48,16480,
22920,STANDARD,0,Afton,,,VA,Nelson County,America/New_York,,NA,US,38.03,-78.83,3640,
22922,STANDARD,0,Arrington,Tye River,,VA,Nelson County,America/New_York,434,NA,US,37.68,-78.9,1700,
22923,STANDARD,0,Barboursville,Burnleys -  Eheart,,VA,Orange County,America/New_York,,NA,US,38.17,-78.28,5130,
22924,PO BOX,0,Batesville,,,VA,Albemarle County,America/New_York,,NA,US,38.01,-78.63,349,
22931,STANDARD,0,Covesville,,,VA,Albemarle County,America/New_York,,NA,US,37.89,-78.7,390,
22932,STANDARD,0,Crozet,Yancey Mills,,VA,Albemarle County,America/New_York,434,NA,US,38.06,-78.69,7930,
22935,STANDARD,0,Dyke,Boonesville -  Nortonsville -  St George,,VA,Greene County,America/New_York,,NA,US,38.26,-78.57,900,
22936,STANDARD,0,Earlysville,,,VA,Albemarle County,America/New_York,,NA,US,38.15,-78.48,5230,
22937,STANDARD,0,Esmont,,,VA,Albemarle County,America/New_York,,NA,US,37.83,-78.6,1200,
22938,STANDARD,0,Faber,,,VA,Nelson County,America/New_York,434,NA,US,37.85,-78.75,1190,
22939,STANDARD,0,Fishersville,,,VA,Augusta County,America/New_York,540,NA,US,38.09,-78.96,5060,
22940,STANDARD,0,Free Union,Mission Home,,VA,Albemarle County,America/New_York,,NA,US,38.15,-78.56,1160,
22942,STANDARD,0,Gordonsville,Zion Crossrds -  Zion Crossroads,Boswells Tavern -  Zion,VA,Louisa County,America/New_York,540,NA,US,38.13,-78.18,7500,
22943,STANDARD,0,Greenwood,,,VA,Albemarle County,America/New_York,540,NA,US,38.05,-78.77,540,
22945,PO BOX,0,Ivy,,,VA,Albemarle County,America/New_York,,NA,US,38.05,-78.59,444,
22946,STANDARD,0,Keene,,,VA,Albemarle County,America/New_York,,NA,US,37.86,-78.55,260,
22947,STANDARD,0,Keswick,Boyd Tavern -  Campbell -  Cismont -  Cobham -  Shadwell,,VA,Albemarle County,America/New_York,,NA,US,38.02,-78.35,4710,
22948,STANDARD,0,Locust Dale,,,VA,Madison County,America/New_York,540,NA,US,38.33,-78.11,200,
22949,STANDARD,0,Lovingston,,,VA,Nelson County,America/New_York,434,NA,US,37.77,-78.88,1280,
